conversation_id,turn,uc5,uc4,message_id,fb_conversation_id,sender_id,to_sender_id,sender_name,user_message,bot_message,updated_time,created_time,attachments,user_message_clean
13,2,,,m_BuBrUPahjgtFcdSm47iUBDw0B4wwUFnAoYhIxRBoZjKvQxya6j2X34bsE1wvraj09sZsbHtk5UBSdHvphYF0PA,t_10155831200255866,1587357771363987,1454523434857990,Xù Xỳ,"Ship cho mình 1 mhs và 1 hộp trang điểm size to màu trắng.
Tới sảnh B chung cư Imperia số 423 Minh Khai nhé.
Sđt 0989398585
Ship tầm 18h giúp mình.",bot,2020-08-03T02:14:21+0000,2020-08-03T02:12:31+0000,,ship cho mình 1 mhs và 1 hộp trang điểm size to màu trắng sảnh bạn chung cư impẻa số 423 minh khai nhésđt 0989398585 ship tầm 18h giúp mình
13,2,,,m_4GvBB8GLDlMnkuIVXs3lwjw0B4wwUFnAoYhIxRBoZjLXx2geRuXuasc3cOQO3t1MVolsRr8bYHgm3_FZhMKJzQ,t_10155831200255866,1454523434857990,1587357771363987,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng mình giao sau 6h nha b,2020-08-03T02:14:21+0000,2020-08-03T02:13:22+0000,,user
13,2,,,m_OuF1KJGlSQCtNH3a3pMxGTw0B4wwUFnAoYhIxRBoZjJvettCCvmjH7t-pGHbUZq6i3bP2SMw3hIegwDxBbZ2Qw,t_10155831200255866,1454523434857990,1587357771363987,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,ship 35k ạk,2020-08-03T02:14:21+0000,2020-08-03T02:13:22+0000,,user
13,3,,,m_8nnDKeYUVoucfKaB8gqD7jw0B4wwUFnAoYhIxRBoZjJE6wy7zGmkps3SFyV40E4YgiZUZJhBERboBWOmXSVROQ,t_10155831200255866,1587357771363987,1454523434857990,Xù Xỳ,,bot,2020-08-03T02:14:21+0000,2020-08-03T02:14:21+0000,,
14,0,,,m_umtoy2Xrw_walPv708yw2yXtqMmr27Dlmv9APxVThVjhU3FAAUeR04z0pEVFJ_MrS5xmqeUiz06Orl1Rcg_QMw,t_1660390394128859,4106567292748431,1454523434857990,ʚïɞ Lynh Chupyy ʚïɞ,,bot,2020-08-03T02:32:10+0000,2020-08-02T01:44:20+0000,"https://scontent.fhan3-1.fna.fbcdn.net/v/t1.15752-9/116432992_1006318669825103_6650098695861418419_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=ZdYQgewLHWkAX_fndTc&_nc_ht=scontent.fhan3-1.fna&oh=5e7432a90a39b36693bd39ba58c83747&oe=5F610C46, ",
14,0,,,m_RIDttY78jD6AmgfdZQivFCXtqMmr27Dlmv9APxVThVjx3OPEIXsKKUBDLKv0o8KbPD3RR7VZ80o9OasbBygCaQ,t_1660390394128859,4106567292748431,1454523434857990,ʚïɞ Lynh Chupyy ʚïɞ,Bên munhf có bộ ntn k ah,bot,2020-08-03T02:32:10+0000,2020-08-02T01:44:39+0000,,bên mình có bộ như thế nào không ạ
14,0,,,m_zldfa0uMJVBZhYYu2tmg2CXtqMmr27Dlmv9APxVThVhPFG_ybq73sOCVjb98zn8ex04nEK6BeMB7D4cOX1g6fw,t_1660390394128859,1454523434857990,4106567292748431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,mình heets r ạ,2020-08-03T02:32:10+0000,2020-08-03T01:48:46+0000,,user
14,1,,,m_aQdj1k6OBKrAlM3SPtocxCXtqMmr27Dlmv9APxVThVjogwqvOoW76voI5RI6vg0q2x-BOZLoQzlQuN0npkOCPA,t_1660390394128859,4106567292748431,1454523434857990,ʚïɞ Lynh Chupyy ʚïɞ,Nếu còn tầm bnhiu z ạ,bot,2020-08-03T02:32:10+0000,2020-08-03T02:14:36+0000,,nếu còn tầm bao nhiêu z ạ
14,1,,,m_3tKPPZUFTKuqzPf00txVVyXtqMmr27Dlmv9APxVThVhN2rE-B59O3BenlCFvNT5NeBFwtr7xby40cIie_blSTg,t_1660390394128859,1454523434857990,4106567292748431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,hơn 4 triệu ạ,2020-08-03T02:32:10+0000,2020-08-03T02:32:10+0000,,user
15,0,,,m_WUBMpy6_3KNmuKzL9maZRckBeNKS4W11aavzTM1ysPcxG8QsCqiIGSS-WSmyosY3Iy4n3YU0tOXwQWibYvg00w,t_10214056737290809,3204117629676647,1454523434857990,Bong Hoa,Bạn ơi,bot,2020-08-03T03:01:07+0000,2020-08-02T03:08:16+0000,,bạn ơi
15,0,,,m_7rNra35jExQ33tDAfseFrckBeNKS4W11aavzTM1ysPcXQ50mC8nti6wNgmE3dThH7sqWGVJGc1pdltkzFWA4ZQ,t_10214056737290809,3204117629676647,1454523434857990,Bong Hoa,Mình có bán riêng phao cổ Ko bạn?,bot,2020-08-03T03:01:07+0000,2020-08-02T03:08:35+0000,,mình có bán riêng phao cổ không bạn
15,0,,,m_d0FKLM0WCZI0Hlt5SAYKIskBeNKS4W11aavzTM1ysPdI8PrW-9yjQzpgcQlY1o_7LL8UZFHfizkg6gVO7eju7A,t_10214056737290809,1454523434857990,3204117629676647,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,https://shopee.vn/search?keyword=balo&shop=36371562,2020-08-03T03:01:07+0000,2020-08-03T01:47:06+0000,,user
15,0,,,m_JL0LgE9CwrGFywtAX_K1jckBeNKS4W11aavzTM1ysPfACCxui9R3SH-AA_HxMW7O8ojhK77J-RbQphV0E0sBhg,t_10214056737290809,1454523434857990,3204117629676647,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,,2020-08-03T03:01:07+0000,2020-08-03T01:47:07+0000,,user
15,1,,,m_VW0rBigG5pwtV2CIQlXJ_ckBeNKS4W11aavzTM1ysPeYDCM6APnuIHk7qQ81ejY32hJi1a-DWJtY8Y1rzsOeWQ,t_10214056737290809,3204117629676647,1454523434857990,Bong Hoa,,bot,2020-08-03T03:01:07+0000,2020-08-03T03:01:07+0000,,
16,0,,,m_R5bIGDAxmWQZenQf_B69OcbxsbAD69IMZ7IVOqWYF194hn_Fws8LeDF2wfuO4hbEiT_8LTvqOyODJFNQdGFdmA,t_2372850672950666,1454523434857990,2008906269227766,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/1454523434857990/posts/2530132757297047/?comment_id=2530696970573959),2020-08-03T03:26:28+0000,2020-08-03T03:26:28+0000,,user
16,0,,,m_N5532ZMmcIyXsOVnc4IbrsbxsbAD69IMZ7IVOqWYF1-afRy773CMK8B4O4DI-1xa3Dq6DNMYs0qWcg2GNld4gg,t_2372850672950666,1454523434857990,2008906269227766,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ 1350k ạ,2020-08-03T03:26:28+0000,2020-08-03T03:26:28+0000,,user
17,0,,,m_45KVCQfK0Qa2MRJkD2O-9OtzxcsmCA1GC6biu9f8dw34ve5lV5ZoOtjADEGRZcJtX6pEmKItZBPvjeqDMjUUeA,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Bạn ơi Ship mình bộ này,bot,2020-08-03T03:41:26+0000,2020-08-03T03:37:26+0000,,bạn ơi ship mình bộ này
17,0,,,m_4-RKkNT4JpMqNrdWCucb_utzxcsmCA1GC6biu9f8dw2K4dc5UdiIW39XxgVoeFB-E_oq4CaBGAkMYJ1pVHUlQQ,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,,bot,2020-08-03T03:41:26+0000,2020-08-03T03:37:34+0000,"https://scontent.fhan3-1.fna.fbcdn.net/v/t1.15752-9/95890172_649477815902862_4358091108954144768_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=pNP8BlWGLncAX-uCVnH&_nc_ht=scontent.fhan3-1.fna&oh=b5baa11add518fe9f0314647d4b0c774&oe=5F611E93, ",
17,0,,,m_hRcsXHg3-ttyHpfTr9SWcetzxcsmCA1GC6biu9f8dw1nRGxJ2VhS-Zsu8HCCE2mCdI3mWG0WsMg0yXeJx1QGfg,t_1950567248289180,1454523434857990,1893879553995688,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Dạ mk có shopee ạ,2020-08-03T03:41:26+0000,2020-08-03T03:40:33+0000,,user
17,1,,,m_HB2JjV57tVqnHhMzsvhfk-tzxcsmCA1GC6biu9f8dw2tgPToel2BEB_4W8ejki5qW8OkwM3tw2Z0lv97LH0rMg,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Thôi,bot,2020-08-03T03:41:26+0000,2020-08-03T03:40:40+0000,,thôi
17,1,,,m_mDUOAoyFp861DkGFWUJrl-tzxcsmCA1GC6biu9f8dw1zqUwSy-Bmpb64-eHJwUiOwZ5qzmJF5eS1TW-9Mkm03w,t_1950567248289180,1454523434857990,1893879553995688,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Bạn. Đặt shopee hay mk giao,2020-08-03T03:41:26+0000,2020-08-03T03:40:43+0000,,user
17,2,,,m_ZKhV9iji33erK1TOC_zpkutzxcsmCA1GC6biu9f8dw2q9ijWSikOXCrj91iwFzNYq5ScftxPImJc-pxJZz4ktw,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Ship cho tớ,bot,2020-08-03T03:41:26+0000,2020-08-03T03:40:43+0000,,ship cho tớ
17,2,,,m_EGFvcgdAGI8WlWd8BmMoYetzxcsmCA1GC6biu9f8dw2l645vLbZKxXugsHYk_3rgl6-tm2os7xn7LfoGwtk6Mg,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Chiều lấy đc hem,bot,2020-08-03T03:41:26+0000,2020-08-03T03:40:47+0000,,chiều lấy được không
17,2,,,m_oIxcau2jECC6WylfjEHU9OtzxcsmCA1GC6biu9f8dw3ADLyHhMqSsisIZM8GFCkPxMLrZgSZTjOnIm9LbrodwQ,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Số 10 Ngô quyền vạn phúc hà đông,bot,2020-08-03T03:41:26+0000,2020-08-03T03:40:55+0000,,số 10 ngô quyền vạn phúc hà đông
17,2,,,m_UeuK7UsvtRtbA9YHmE-3a-tzxcsmCA1GC6biu9f8dw1bDHbrQXNy5bSQcWSmhkjZG0RGWKBV94LUDHv_UPEwOw,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,0944497993,bot,2020-08-03T03:41:26+0000,2020-08-03T03:40:58+0000,,0944497993
17,2,,,m_PA8DbXK_bqAwhbLodztF6etzxcsmCA1GC6biu9f8dw0q5bFN-gliNjDWaUBLuLwDkOvPdKs_u1JfvSiEJUY2zw,t_1950567248289180,1454523434857990,1893879553995688,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Mk giao ngô quyền hà đồng ah,2020-08-03T03:41:26+0000,2020-08-03T03:40:59+0000,,user
17,2,,,m_eMRWFpYc14CzUfFNDVHc7OtzxcsmCA1GC6biu9f8dw25fWRrxl5Qwxoxds_wZgS56R8l5ZNlEOWDcpLcRctvxw,t_1950567248289180,1454523434857990,1893879553995688,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Vâng chiều mk giao,2020-08-03T03:41:26+0000,2020-08-03T03:41:03+0000,,user
17,3,,,m_Nn1ghptHSD90dMEB5e9lFOtzxcsmCA1GC6biu9f8dw1AooaYBRTC4PPiP5HB7UF8aLGfgK96NuZ-IYpoDqzBlQ,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Oke bạn,bot,2020-08-03T03:41:26+0000,2020-08-03T03:41:07+0000,,okie bạn
17,3,,,m_aRsVZuQL6leGMKb_h6DJEOtzxcsmCA1GC6biu9f8dw3-lDcHm6V_6dnPsrE6kwHjGOAGcEMNEjvWx5JMhdhziw,t_1950567248289180,1454523434857990,1893879553995688,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Ship 40k nha b,2020-08-03T03:41:26+0000,2020-08-03T03:41:10+0000,,user
17,4,,,m_cg1MzCyT3u9_ENxNiPa4kOtzxcsmCA1GC6biu9f8dw398CesyBggsNCY4KzACRZneS9gBm8rKVyntJ9tIAeAWA,t_1950567248289180,1893879553995688,1454523434857990,Hương Giang,Màu xanh nhé,bot,2020-08-03T03:41:26+0000,2020-08-03T03:41:12+0000,,màu xanh nhé
17,4,,,m_HgV_JWi-gofIN2hNxg5ifetzxcsmCA1GC6biu9f8dw3cousVEfMcRynfXAcfvLWhQvLLgNMJPNwh7BFmpFvLCQ,t_1950567248289180,1454523434857990,1893879553995688,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Vâng ạ,2020-08-03T03:41:26+0000,2020-08-03T03:41:26+0000,,user
18,0,,,m_N_UQFlwVg1L98HmQPPzm9OAENl2uVQjZye-kpcwLjSFi9CqD_L5fscU9NWuLJOiRXHrkqTX-1elwyN3Utp1mLw,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,bạn ơi,bot,2020-08-03T04:13:30+0000,2020-08-03T03:06:02+0000,,bạn ơi
18,0,,,m_XXaIUb7QyRExD1Xcj7xYuuAENl2uVQjZye-kpcwLjSF4pBS4LB__wNgBWkdRHOT06uU_5x76dmun6zu8uhz3KA,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,bạn còn bộ bàn ghế lego k,bot,2020-08-03T04:13:30+0000,2020-08-03T03:06:08+0000,,bạn còn bộ bàn ghế lego không
18,0,,,m_29_oGTbiEcXgBq39nVSkz-AENl2uVQjZye-kpcwLjSFZ2y20T8ccYRQnDp_du6C_pLxEbr0LgNRc1FwclaRKcw,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,bộ kiểu này ý,bot,2020-08-03T04:13:30+0000,2020-08-03T03:07:43+0000,,bộ kiểu này ý
18,0,,,m_dpJNZt7080oq_6GHT0qSPeAENl2uVQjZye-kpcwLjSFSARdpaYrnOIhVHemAxDYljaT0JR-upglPkWM_HYdvUA,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,,bot,2020-08-03T04:13:30+0000,2020-08-03T03:07:49+0000,"https://scontent.fhan3-3.fna.fbcdn.net/v/t1.15752-9/s1080x2048/117139781_657011475223220_4254412989942708755_n.png?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=wyrKMKUOKpUAX_K1V-O&_nc_ht=scontent.fhan3-3.fna&oh=bb71b7a3b70bc3ac55c62c79a150e419&oe=5F622FC3, ",
18,0,,,m_0E_H-TtEbpNitEfWvtjpkuAENl2uVQjZye-kpcwLjSEiUndcnLbZFY_fe6JzKNEt0rxlmePjaqshxNx2YdiGSQ,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ mình còn ạ 850k,2020-08-03T04:13:30+0000,2020-08-03T03:12:44+0000,,user
18,1,,,m_eI2UVdaDH-QtMcungqFgO-AENl2uVQjZye-kpcwLjSF0KH8R5teJV90r3nnNMbP7VYsJGfXb7my3uSFOL0HnxA,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,"cho mình thông tin sản phẩm với nha, xuất xứ nhà sản xuất ấy",bot,2020-08-03T04:13:30+0000,2020-08-03T03:13:45+0000,,cho mình không tin sản phẩm với nha xuất xứ nhà sản xuất ấy
18,1,,,m_KHgdBi058-4PogdWowsF1-AENl2uVQjZye-kpcwLjSE0IYq9QppWy9BzYZ0gLo6A8_xXUmk0SIKnw2Y-1HtWDg,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,thương hiệu hàn quốc,2020-08-03T04:13:30+0000,2020-08-03T03:37:00+0000,,user
18,1,,,m_kYKMVfWjG11j6v8KW0CuAuAENl2uVQjZye-kpcwLjSGblU9yj5zHbLJJLAZKKAHl6P-bGRHXE3Q1hmtMelYOAQ,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,sx tại trung quốc b ạ,2020-08-03T04:13:30+0000,2020-08-03T03:37:05+0000,,user
18,2,,,m_TzwXqoe8XnStZH1dRy0W1eAENl2uVQjZye-kpcwLjSGkuYgx3DKvVt3ZfZ411Lp2bAfzdBnxSPg0Ktr2Ef97wg,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,cho t kích thước với,bot,2020-08-03T04:13:30+0000,2020-08-03T03:38:51+0000,,cho tớ kích thước với
18,2,,,m_yYbrwe3Zy-mgYDF9e8Qm1OAENl2uVQjZye-kpcwLjSF1BRqXtrzrHmWkXUhQVd5agab2BjGsq6V7eYkzKmgj7Q,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,"ghế này ngồi có chắc chắn k shop,",bot,2020-08-03T04:13:30+0000,2020-08-03T03:39:03+0000,,ghế này ngồi có chắc chắn không shop
18,2,,,m_VP4iFEmOCNsWcLzPAzDg-uAENl2uVQjZye-kpcwLjSGQKa6NRBpvLeLU0NWqUbkWC0m_Od4GScgWW8yzypkinA,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,,2020-08-03T04:13:30+0000,2020-08-03T04:01:09+0000,"https://scontent.fhan3-1.fna.fbcdn.net/v/t1.15752-9/107911411_292636468818036_2220517738729996817_n.png?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=PQFXhEUu7I4AX9is2y2&_nc_ht=scontent.fhan3-1.fna&oh=19d69401ec28f6db90a56d4d1195b82d&oe=5F618BF4, ",user
18,2,,,m_kOKYXGqmTN_XAudWrz1umuAENl2uVQjZye-kpcwLjSHQIK5yxZJDmkFE_fCILeWktcv3CQvH0tqqdGTbbX7-tw,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bé 5-6 tuổi ngồi thoải mái ạ,2020-08-03T04:13:30+0000,2020-08-03T04:01:12+0000,,user
18,3,,,m_PNRznCQhhxbsYNbG8IyvjuAENl2uVQjZye-kpcwLjSEkO9pcGr3XfDEs_vzgUMGGnGM5xs5kGY0rShdBQcyCRA,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,bạn coa bộ hoa anh đào của umoo k,bot,2020-08-03T04:13:30+0000,2020-08-03T04:08:09+0000,,bạn coa bộ hoa anh đào của umoo không
18,3,,,m_f7m8EZCqCPTY9_z2SziOH-AENl2uVQjZye-kpcwLjSFaoLVejGYFnBs8tkbPsKm0v-sI_GA_4Ak-UaERIeLInw,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,mặt bàn này m thấy bé hơn,bot,2020-08-03T04:13:30+0000,2020-08-03T04:08:15+0000,,mặt bàn này mình thấy bé hơn
18,3,,,m_-4E1W3mh0-lqH2CyeP2YbuAENl2uVQjZye-kpcwLjSEwRWbFlEihv4og06Kmhj52zXsHth585L7MshSOgXWehg,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ bộ đấy bên mình hết lâu r ạ,2020-08-03T04:13:30+0000,2020-08-03T04:08:28+0000,,user
18,4,,,m_BFMpZaSsCMeHGoePV35vHeAENl2uVQjZye-kpcwLjSH5FJOklQ0cmW7PaZbVp0TbrrlBSLxRPyp-n0klvZkWZw,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,ui thế à,bot,2020-08-03T04:13:30+0000,2020-08-03T04:08:36+0000,,ui thế à
18,4,,,m_yVRyhngqqoJ6Uq8qgiI9yOAENl2uVQjZye-kpcwLjSEjjRqiBRYO9fdQ8I5uLFZ5Z1GCT62m13qwvOOTQpvYbw,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,b cũng same same nhau ạ,2020-08-03T04:13:30+0000,2020-08-03T04:08:37+0000,,user
18,5,,,m_9MNF1K04V_ytW1xewUB4JuAENl2uVQjZye-kpcwLjSFTfSN19nc1dxrx4JvGHS9rrdi7iUeU7_8tvneoWNcDEA,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,mình thấy cái mặt lego của Holla này hình như bé hơn,bot,2020-08-03T04:13:30+0000,2020-08-03T04:08:55+0000,,mình thấy cái mặt lego của holla này mình như bé hơn
18,5,,,m_fSjseBspV_tOeddDYecxoeAENl2uVQjZye-kpcwLjSEF8m62O0N1YUxPI32fOE5RNwRpcehhrRbiN6KMFW7JtQ,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,,2020-08-03T04:13:30+0000,2020-08-03T04:10:59+0000,"https://scontent.fhan3-1.fna.fbcdn.net/v/t1.15752-9/116484936_3212711778818901_336361713864582939_n.png?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=XH5MtsaInzUAX_NwzTH&_nc_ht=scontent.fhan3-1.fna&oh=227bbee54760d5432ae6ec95c89ed601&oe=5F62CBAE, ",user
18,5,,,m_PBSkDkXyAoak1GkGYUdmkuAENl2uVQjZye-kpcwLjSGR3OIAMgUdBV3zSnKUdEQzu__ZgrTQfHn8g2k8gBwaZw,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"loại thỏ tặng 32 miếng lego 
mẫu gấu tặng 160 miếng ạ",2020-08-03T04:13:30+0000,2020-08-03T04:11:16+0000,,user
18,6,,,m_kwrEbT_DZr9oBEWsv4P9XuAENl2uVQjZye-kpcwLjSGP4utI_0MvPwC61nIqulm_29J8x5q6NdHLPzTm79Ohaw,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,à Holla có mẫu thỏ là như này à bạn,bot,2020-08-03T04:13:30+0000,2020-08-03T04:11:47+0000,,à holla có mẫu thỏ là như này à bạn
18,6,,,m_aienRhCvTVAowLixw3FjLeAENl2uVQjZye-kpcwLjSEkLGVwSGf70m24JIQT3ZVIMaCxIJSNm0RWocB-5_brFQ,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,mẫu thỏ này mặt lego rộng hơn Gấu nhỉ,bot,2020-08-03T04:13:30+0000,2020-08-03T04:12:01+0000,,mẫu thỏ này mặt lego rộng hơn gấu nhỉ
18,6,,,m_Drim6E4eErSOcrowTMFPEeAENl2uVQjZye-kpcwLjSGOxxJMfhjv1zrO5-M6_F1IhJN7YUsBFnM_JWqJDBdOdg,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,n là hoa anh đào đó ạh,2020-08-03T04:13:30+0000,2020-08-03T04:12:02+0000,,user
18,7,,,m_QQpEKCJ_5TBW4XbncdvDG-AENl2uVQjZye-kpcwLjSGiaxMYu_cKUy9BPlNS_6V47LDYX17LgLD-Akyn1vXK6g,t_2108964189396371,2143234202422431,1454523434857990,Tâm Phạm,nghĩa là bạn hết mẫu thỏ này rồi đúng k,bot,2020-08-03T04:13:30+0000,2020-08-03T04:12:26+0000,,nghĩa là bạn hết mẫu thỏ này rồi đúng không
18,7,,,m_Tn3Q09tchnKmUgs5f6pSouAENl2uVQjZye-kpcwLjSE0qqnOmUnmmRfOXHZlD9f2_z9C1aMCvHDcKz__mnqalA,t_2108964189396371,1454523434857990,2143234202422431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng a,2020-08-03T04:13:30+0000,2020-08-03T04:13:30+0000,,user
19,0,,,m_uXCK2mWpdQIPudg-unFHhpi8LcmZXph3zJEPlaA1wSut4LhRlEZy6v-qX0zWNDlZm5ryfVxP7qcW7TQi_fdXoA,t_1628959477263159,1454523434857990,3394768307265192,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/1454523434857990/posts/2530745107235812/?comment_id=2530765713900418),2020-08-03T05:01:26+0000,2020-08-03T05:01:26+0000,,user
19,0,,,m_ViTb3wFril5xaeD_pf92npi8LcmZXph3zJEPlaA1wSvZ7A1SZuH-7RGVwWSCD8mS0rtNijDaFq5r_O6c3Z4jUg,t_1628959477263159,1454523434857990,3394768307265192,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Dạ 970k ạ,2020-08-03T05:01:26+0000,2020-08-03T05:01:26+0000,,user
20,0,,,m_BjA3qEQHj2u93fido4nUewf3Wl9Fts0YJ2TD-idGsuXQMYkIQnIXy2YYHMXOGYntwkSO2R5sPr-ErhNy35WaEA,t_10155850299282861,1558993220872855,1454523434857990,Amy Tran,,bot,2020-08-03T05:04:58+0000,2020-08-03T03:15:04+0000,"https://scontent.fhan3-3.fna.fbcdn.net/v/t1.15752-9/116710656_806203983250049_3873388768886142050_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=qXY5Rrmo7RAAX_ffGj3&_nc_ht=scontent.fhan3-3.fna&oh=5f07514db4cc4e219d73d81f01aa63dd&oe=5F626332, https://scontent.fhan3-2.fna.fbcdn.net/v/t1.15752-9/116707315_690712514842288_8277919116796773333_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=c1IkyNgyoiMAX_C62SB&_nc_oc=AQktKgTH5lKBD0JnKOD6n6w7y4JJW1ps7u2hb79rPs1vMgVf57Drg5oF0233PdRg7R8&_nc_ht=scontent.fhan3-2.fna&oh=fd0804021b840048e3e5cc9aaecb04ee&oe=5F61BC24, ",
20,0,,,m_vqBV0ys11wJUpwuIg0y8eQf3Wl9Fts0YJ2TD-idGsuX3bT-qE29fYOdDe_mHsga5c-sZL95EFAA7o4yifuHgvQ,t_10155850299282861,1558993220872855,1454523434857990,Amy Tran,Báo giá cho mình với,bot,2020-08-03T05:04:58+0000,2020-08-03T03:15:08+0000,,báo giá cho mình với
20,0,,,m_40Edbgu6alIPZsxyPbtg2wf3Wl9Fts0YJ2TD-idGsuV_vOrsu1q-G7nljGT4U8XzeWtaquz8jnyGpTz86w5cdw,t_10155850299282861,1454523434857990,1558993220872855,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,ngựa 499k,2020-08-03T05:04:58+0000,2020-08-03T03:26:10+0000,,user
20,0,,,m_Z0ure7H51RdnjzgWvwgYuAf3Wl9Fts0YJ2TD-idGsuXvDUoCSBgwlZ7S9OcUyEhBm-qDd_I0m1SU0RY6HxFZrw,t_10155850299282861,1454523434857990,1558993220872855,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bảng 720k b ạh,2020-08-03T05:04:58+0000,2020-08-03T03:26:17+0000,,user
20,1,,,m_L3RoDJMzQzlRwWXd_5FUGAf3Wl9Fts0YJ2TD-idGsuUnUSY0fx9GVenSSi9bYt0DdetuKXbbYFL2iqW8G8_HJA,t_10155850299282861,1558993220872855,1454523434857990,Amy Tran,Mình lấy 1 ngụa xanh trc nhé,bot,2020-08-03T05:04:58+0000,2020-08-03T04:29:30+0000,,mình lấy 1 ngựa xanh trước nhé
20,1,,,m_VVTOvzsNfZEIUowX-KZJ6Af3Wl9Fts0YJ2TD-idGsuX6cKyxvsfns2Kb4HAZfzO24pN2pCbHdCMR7v_qV3SrJg,t_10155850299282861,1558993220872855,1454523434857990,Amy Tran,Ngựa xanh này lê chân tự đi dc dko b ?,bot,2020-08-03T05:04:58+0000,2020-08-03T04:30:05+0000,,ngựa xanh này lê chân tự đi được dko bạn
